Date,B,A,ratio,Price,Open,High,Low,Vol.,Change %,kimchi_premium
2020-03-10,9542000,7929.87,1203.2984147281104,"1,185.60",1200.94,"1,202.30","1,185.03",,-1.27%,0.0019638072910472815
2020-03-11,9412000,7894.57,1192.211862077352,"1,192.57",1185.75,"1,197.95","1,184.43",,0.59%,0.005449599053216847
2020-03-12,8966000,7934.58,1129.9904972916022,"1,210.71",1192.71,"1,214.17","1,191.15",,1.52%,-0.05258571044796967
2020-03-13,7030000,4800.01,1464.5802821244122,"1,211.28",1211.21,"1,226.77","1,205.48",,0.05%,0.20918773963591142
2020-03-16,6428000,5360.33,1199.1799012374238,"1,232.37",1211.7,"1,233.72","1,209.31",,1.74%,-0.010332672082674188
2020-03-17,6683000,5028.86,1328.9294193912738,"1,239.72",1232.87,"1,247.21","1,232.45",,0.60%,0.07791528660059366
2020-03-18,6521000,5312.64,1227.4500060233706,"1,256.46",1239.76,"1,269.15","1,231.60",,1.35%,-0.009929336304308367
2020-03-19,6787000,5393.26,1258.4225496267563,"1,257.86",1256.5,"1,292.93","1,247.45",,0.11%,0.0015300832684093102
2020-03-20,8279000,6162.05,1343.5463847258625,"1,254.45",1258.36,"1,264.60","1,237.22",,-0.27%,0.06769635456138356
2020-03-23,7290000,5816.05,1253.4280138582028,"1,272.50",1254.85,"1,283.05","1,254.40",,1.44%,-0.0011331921279811308
2020-03-24,8275000,6465.25,1279.9195700088935,"1,233.21",1273.0,"1,273.04","1,232.90",,-3.09%,0.005435640226939098
2020-03-25,8349000,6744.69,1237.862674192587,"1,232.00",1234.21,"1,239.08","1,226.07",,-0.10%,0.002959524062021046
2020-03-26,8161000,6677.42,1222.1786258764612,"1,212.90",1233.0,"1,235.43","1,212.48",,-1.55%,-0.008776459143178261
2020-03-27,8184000,6737.27,1214.735345325332,"1,212.23",1213.4,"1,227.29","1,205.31",,-0.06%,0.0011004988670939575
2020-03-30,7690000,5880.5,1307.7119292577163,"1,224.21",1212.73,"1,227.21","1,212.18",,0.99%,0.07832075503839797
2020-03-31,7909000,6394.45,1236.8538341843318,"1,218.30",1224.71,"1,225.21","1,214.28",,-0.48%,0.009915681413830146
2020-04-01,7683000,6412.14,1198.195922110247,"1,236.20",1218.8,"1,239.27","1,216.80",,1.47%,-0.01690521651604282
2020-04-02,8070000,6643.36,1214.7467546542714,"1,227.35",1236.7,"1,243.29","1,225.56",,-0.72%,-0.017751471938003305
2020-04-03,8316000,6793.86,1224.0464183836582,"1,235.61",1227.85,"1,240.65","1,224.18",,0.67%,-0.0030977575569831606
2020-04-06,8416000,6772.78,1242.621198385301,"1,224.60",1236.42,"1,239.51","1,223.58",,-0.89%,0.005015446519225808
2020-04-07,8824000,7329.9,1203.8363415599122,"1,214.93",1224.64,"1,225.56","1,208.79",,-0.79%,-0.01698757058408018
2020-04-08,8799000,7197.32,1222.5383892893467,"1,215.76",1215.43,"1,223.19","1,214.09",,0.07%,0.005848456340016739
2020-04-09,8836000,7360.26,1200.5010692557055,"1,210.58",1216.26,"1,222.36","1,208.67",,-0.43%,-0.012956876608862022
2020-04-10,8425000,7283.54,1156.717749885358,"1,211.05",1211.11,"1,216.10","1,206.64",,0.04%,-0.044911073407569835
2020-04-13,8280000,6903.79,1199.341231410573,"1,215.46",1212.04,"1,221.70","1,211.59",,0.36%,-0.01047718605774306
2020-04-14,8288000,6838.04,1212.0432170621991,"1,212.46",1215.97,"1,219.45","1,211.31",,-0.25%,-0.003229341955641063
2020-04-15,8353000,6868.57,1216.1192213226334,"1,224.68",1212.5,"1,225.77","1,209.61",,1.01%,0.002984924802171829
2020-04-16,8519000,6621.25,1286.6150651312064,"1,228.94",1224.72,"1,230.53","1,222.94",,0.35%,0.050538135354371905
2020-04-17,8530000,7101.99,1201.0718122667026,"1,216.13",1228.98,"1,229.45","1,213.95",,-1.04%,-0.02270841489145259
2020-04-20,8678000,7121.4,1218.5806161709777,"1,220.58",1216.26,"1,222.63","1,214.71",,0.37%,0.0019079934972601187
2020-04-21,8404000,6828.98,1230.637664775706,"1,232.56",1220.62,"1,241.82","1,220.12",,0.98%,0.008207029850163083
2020-04-22,8485000,6841.36,1240.2504765134418,"1,233.55",1233.53,"1,237.91","1,229.92",,0.08%,0.005448166249253594
2020-04-23,8632000,7125.12,1211.4883679152072,"1,233.04",1234.05,"1,237.23","1,227.72",,-0.04%,-0.01828259153583145
2020-04-24,9189000,7483.96,1227.8259103469286,"1,230.53",1233.54,"1,238.24","1,229.93",,-0.20%,-0.004632269446528947
2020-04-27,9390000,7693.1,1220.5742808490725,"1,222.05",1230.5,"1,235.10","1,220.81",,-0.69%,-0.00806641133760877
2020-04-28,9361000,7773.51,1204.2179144299037,"1,221.31",1222.64,"1,227.95","1,216.86",,-0.06%,-0.015067465132906244
2020-04-29,9605000,7738.58,1241.1837830713127,"1,210.99",1221.81,"1,223.45","1,210.42",,-0.84%,0.015856625065528096
2020-04-30,10868000,8778.58,1238.01343725295,"1,212.94",1211.1,"1,215.69","1,203.52",,0.16%,0.02222230802819758
2020-05-01,10661000,8620.0,1236.7749419953595,"1,224.89",1213.94,"1,225.87","1,213.10",,0.99%,0.01881060183811356
2020-05-04,10658000,8894.15,1198.315746867323,"1,224.14",1224.8,"1,230.53","1,223.36",,-0.06%,-0.021623328815053022
2020-05-05,10967000,8871.92,1236.1473052056376,"1,222.47",1224.18,"1,224.82","1,218.20",,-0.14%,0.009775772521718684
2020-05-06,10990000,9021.36,1218.2198692880008,"1,228.55",1222.57,"1,230.03","1,220.57",,0.50%,-0.0035581853897929117
2020-05-07,11384000,9143.4,1245.0510750924163,"1,219.61",1229.6,"1,230.06","1,217.08",,-0.73%,0.012565936151932577
2020-05-08,11971000,9986.3,1198.7422769193795,"1,219.65",1220.11,"1,221.82","1,214.51",,0.00%,-0.017512948078960422
2020-05-11,10502000,8722.77,1203.9753426950383,"1,222.91",1219.7,"1,226.18","1,214.18",,0.27%,-0.012892233586096369
2020-05-12,10627000,8562.04,1241.1761682963404,"1,226.64",1223.41,"1,228.95","1,220.19",,0.31%,0.014521843287483627
2020-05-13,10802000,8810.99,1225.9689319815368,"1,227.37",1226.84,"1,229.40","1,222.17",,0.06%,-0.000710009470235029
2020-05-14,11658000,9309.35,1252.2893649932594,"1,227.03",1227.51,"1,234.03","1,226.12",,-0.03%,0.020186690937963325
2020-05-15,11592000,9791.97,1183.8271563331996,"1,232.69",1227.53,"1,235.58","1,226.30",,0.46%,-0.03560226118041954
2020-05-18,11545000,9681.11,1192.5285426980995,"1,225.13",1233.09,"1,235.04","1,224.44",,-0.61%,-0.03289415801109441
2020-05-19,11805000,9733.93,1212.768121406256,"1,225.04",1225.27,"1,227.55","1,221.06",,-0.01%,-0.01020336627334717
2020-05-20,11748000,9775.13,1201.8254488687107,"1,227.26",1225.18,"1,232.70","1,224.17",,0.18%,-0.019062138731687828
2020-05-21,11370000,9511.43,1195.4038456888186,"1,233.19",1227.4,"1,234.52","1,226.44",,0.48%,-0.026068237177107267
2020-05-22,11045000,9067.51,1218.0852295723964,"1,240.59",1233.27,"1,244.51","1,232.81",,0.60%,-0.01231260829145564
2020-05-25,10737000,8718.14,1231.5700367280178,"1,240.45",1240.56,"1,244.89","1,237.61",,-0.01%,-0.007246697678453318
2020-05-26,10863000,8900.35,1220.5138000191002,"1,230.90",1240.95,"1,242.70","1,230.11",,-0.77%,-0.016468189677988465
2020-05-27,10856000,8841.0,1227.915394186178,"1,238.19",1230.99,"1,239.51","1,230.43",,0.59%,-0.0024976692043168214
2020-05-28,11175000,9204.07,1214.1367894855211,"1,237.97",1238.26,"1,242.59","1,233.71",,-0.02%,-0.01948153902611638
2020-05-29,11424000,9575.87,1192.9986518196256,"1,231.49",1238.03,"1,240.70","1,230.18",,-0.52%,-0.03637339012816687
2020-06-01,11510000,9448.27,1218.2124346573498,"1,222.92",1231.47,"1,232.19","1,221.74",,-0.70%,-0.010765642153402144
2020-06-02,12117000,10202.71,1187.6256406386146,"1,219.62",1223.05,"1,227.33","1,216.33",,-0.27%,-0.028963950256641446
2020-06-03,11487000,9518.02,1206.8686554556514,"1,215.79",1220.12,"1,220.67","1,214.12",,-0.31%,-0.010860689558689685
2020-06-04,11625000,9666.32,1202.6293356727276,"1,216.39",1215.95,"1,220.20","1,212.94",,0.05%,-0.010954944140196932
2020-06-05,11780000,9788.14,1203.497293663556,"1,202.02",1216.54,"1,218.76","1,200.35",,-1.18%,-0.010721148779689882
2020-06-08,11622000,9746.99,1192.3681054356268,"1,195.35",1201.85,"1,205.88","1,193.92",,-0.55%,-0.007889415954048462
2020-06-09,11602000,9782.0,1186.0560212635453,"1,198.40",1195.9,"1,202.93","1,194.99",,0.26%,-0.008231439699351806
2020-06-10,11614000,9772.44,1188.4442370585032,"1,190.67",1198.52,"1,200.79","1,184.24",,-0.65%,-0.008406837550893442
2020-06-11,11678000,9885.22,1181.359646016983,"1,206.10",1190.79,"1,208.40","1,188.11",,1.30%,-0.007919409789313714
2020-06-12,11415000,9278.88,1230.2131291707622,"1,203.66",1206.2,"1,210.48","1,200.61",,-0.20%,0.019908082549131345
2020-06-15,11020000,9342.1,1179.6062983697454,"1,208.55",1203.61,"1,217.13","1,203.16",,0.41%,-0.019943089231773126
2020-06-16,11394000,9426.05,1208.7778019424893,"1,211.79",1208.65,"1,215.22","1,204.09",,0.27%,0.00010573941379976581
2020-06-17,11433000,9526.97,1200.0667578464088,"1,215.41",1212.29,"1,219.26","1,210.35",,0.30%,-0.010082770750885706
2020-06-18,11354000,9465.13,1199.560914641426,"1,212.50",1215.53,"1,218.09","1,207.76",,-0.24%,-0.01313754934767053
2020-06-19,11219000,9386.32,1195.2501086687862,"1,211.83",1212.6,"1,214.16","1,205.62",,-0.06%,-0.01430800868482085
2020-06-22,11347000,9294.69,1220.8045669086328,"1,209.41",1211.89,"1,216.35","1,208.77",,-0.20%,0.007355920841522368
2020-06-23,11529000,9685.69,1190.312719073189,"1,207.46",1209.53,"1,216.40","1,205.47",,-0.16%,-0.015888221810794967
2020-06-24,11399000,9624.33,1184.3941344488396,"1,206.08",1208.45,"1,208.87","1,198.71",,-0.11%,-0.01990638052973681
2020-06-25,11184000,9298.33,1202.796631223026,"1,202.21",1206.2,"1,209.08","1,200.91",,-0.32%,-0.0028215625741784267
2020-06-26,10985000,9249.49,1187.6330478761531,"1,203.80",1202.36,"1,204.83","1,197.00",,0.13%,-0.012248371638982292
2020-06-29,10900000,9116.16,1195.6788823364225,"1,199.16",1203.63,"1,205.96","1,197.46",,-0.39%,-0.006605948392427563
2020-06-30,10939000,9192.93,1189.9361792159843,"1,199.28",1199.66,"1,204.68","1,195.09",,0.01%,-0.008105480539499332
2020-07-01,10963000,9138.08,1199.7049708472678,"1,201.51",1199.44,"1,205.05","1,197.92",,0.19%,0.00022091213171782087
2020-07-02,10994000,9231.99,1190.8591755407017,"1,198.75",1201.67,"1,204.15","1,196.68",,-0.23%,-0.008996500253229511
2020-07-03,10888000,9086.54,1198.2558817767815,"1,198.93",1199.25,"1,202.47","1,197.77",,0.02%,-0.0008289499463985939
2020-07-06,10947000,9069.41,1207.024492221655,"1,191.92",1199.66,"1,200.10","1,191.11",,-0.58%,0.006138816182630791
2020-07-07,10985000,9342.47,1175.8132485306348,"1,196.75",1192.04,"1,197.78","1,189.23",,0.41%,-0.013612589736389014
2020-07-08,10997000,9257.4,1187.9145332382743,"1,192.05",1196.84,"1,199.53","1,192.08",,-0.39%,-0.007457527122861518
2020-07-09,11129000,9436.06,1179.4117460041589,"1,196.98",1192.68,"1,199.13","1,191.04",,0.41%,-0.011124739239226966
2020-07-10,10923000,9232.42,1183.1134198834109,"1,200.42",1197.06,"1,206.03","1,196.18",,0.29%,-0.011650694298188102
2020-07-13,11011000,9303.31,1183.5572500540131,"1,203.37",1200.52,"1,204.48","1,198.69",,0.25%,-0.01412950217071507
2020-07-14,10993000,9242.61,1189.3826527355368,"1,204.89",1203.87,"1,208.74","1,203.07",,0.13%,-0.012033979802190564
2020-07-15,10984000,9255.85,1186.7089462340034,"1,200.50",1205.01,"1,205.49","1,198.81",,-0.36%,-0.015187470449205098
2020-07-16,10913000,9197.6,1186.505175263112,"1,205.11",1201.0,"1,207.60","1,200.08",,0.38%,-0.012068963144786005
2020-07-17,10887000,9133.72,1191.9568368638409,"1,203.44",1205.23,"1,207.35","1,202.92",,-0.14%,-0.011012971081170497
2020-07-20,10939000,9208.99,1187.8609923563822,"1,200.90",1203.53,"1,206.93","1,200.46",,-0.21%,-0.013019208198896348
2020-07-21,11097000,9160.78,1211.3597313765858,"1,193.92",1201.02,"1,202.02","1,192.34",,-0.58%,0.008609125057522649
2020-07-22,11091000,9390.0,1181.150159744409,"1,197.22",1194.03,"1,199.91","1,192.29",,0.28%,-0.010786864865699353
2020-07-23,11265000,9518.16,1183.52706825689,"1,201.45",1197.38,"1,203.85","1,195.58",,0.35%,-0.011569369576166388
2020-07-24,11280000,9603.27,1174.5999019084124,"1,201.50",1201.95,"1,204.59","1,198.71",,0.00%,-0.022754771905310167
2020-07-27,12039000,9931.54,1212.1987123849876,"1,195.57",1201.49,"1,202.32","1,194.12",,-0.49%,0.008912860186091942
2020-07-28,12724000,11029.96,1153.5853257854064,"1,199.46",1196.07,"1,202.16","1,190.10",,0.33%,-0.03552022391214016
2020-07-29,13091000,10906.27,1200.3187157479138,"1,189.79",1199.54,"1,200.05","1,189.76",,-0.81%,0.0006491786417408552
2020-07-30,13024000,11100.52,1173.2783689412747,"1,189.62",1190.04,"1,198.22","1,187.59",,-0.01%,-0.014084930807977236
2020-07-31,13154000,11099.79,1185.0674652403334,"1,193.59",1189.73,"1,196.11","1,186.27",,0.33%,-0.003918985618305504
2020-08-03,13330000,11071.36,1204.0074570784438,"1,192.59",1194.1,"1,196.79","1,191.31",,-0.08%,0.00829700785398546
2020-08-04,13342000,11219.68,1189.160475165067,"1,193.20",1192.7,"1,197.12","1,191.18",,0.05%,-0.0029676572775492183
2020-08-05,13369000,11191.99,1194.5150058211275,"1,186.05",1193.32,"1,193.81","1,183.31",,-0.60%,0.0010014127150534957
2020-08-06,13849000,11744.91,1179.1490952250806,"1,183.50",1186.24,"1,187.47","1,182.51",,-0.22%,-0.005977630812415202
2020-08-07,13956000,11762.47,1186.4854915676724,"1,188.68",1184.0,"1,191.28","1,183.07",,0.44%,0.002099232742966528
2020-08-10,14160000,11681.69,1212.1533784923242,"1,185.58",1189.19,"1,189.64","1,183.90",,-0.26%,0.01931010056620397
2020-08-11,13871000,11892.9,1166.3261273532949,"1,185.62",1186.08,"1,187.97","1,181.69",,0.00%,-0.01665475570510011
2020-08-12,13547000,11392.09,1189.1584423929237,"1,183.23",1186.12,"1,187.77","1,182.33",,-0.20%,0.00256166525555912
2020-08-13,13551000,11564.34,1171.7919051152076,"1,184.92",1183.74,"1,186.32","1,181.24",,0.14%,-0.010093512836258367
2020-08-14,13747000,11779.77,1167.0007139358408,"1,186.94",1185.15,"1,188.06","1,183.92",,0.17%,-0.01531391474847843
2020-08-17,13891000,11910.99,1166.2338730869558,"1,183.19",1185.9,"1,187.27","1,183.63",,-0.32%,-0.0165832927844205
2020-08-18,14267000,12281.15,1161.699026556959,"1,182.70",1184.14,"1,186.70","1,182.89",,-0.04%,-0.01895128400614876
2020-08-19,13876000,11945.1,1161.6478723493317,"1,181.74",1183.79,"1,184.57","1,176.04",,-0.08%,-0.018704438836844584
2020-08-20,13810000,11754.38,1174.8811932232925,"1,185.24",1182.24,"1,190.91","1,181.53",,0.30%,-0.00622446100344054
2020-08-21,13948000,11853.54,1176.6948945209615,"1,191.72",1185.36,"1,193.51","1,183.10",,0.55%,-0.007310104507523785
2020-08-24,13876000,11648.12,1191.2651998777485,"1,188.66",1192.12,"1,193.03","1,186.47",,-0.26%,-0.0007170420110822473
2020-08-25,13644000,11748.19,1161.3703898217511,"1,187.35",1189.04,"1,190.22","1,184.70",,-0.11%,-0.02327054613658819
2020-08-26,13438000,11318.42,1187.2681876092247,"1,184.39",1187.48,"1,188.94","1,184.16",,-0.25%,-0.00017837133322273768
2020-08-27,13425000,11461.42,1171.3208311012074,"1,187.44",1184.79,"1,188.51","1,182.82",,0.26%,-0.011368401909867987
2020-08-28,13422000,11330.38,1184.6028112031547,"1,180.48",1187.56,"1,188.29","1,180.03",,-0.59%,-0.0024901384324541587
2020-08-31,13614000,11711.17,1162.4799230136698,"1,187.94",1180.51,"1,188.87","1,178.91",,0.63%,-0.015273125163133061
2020-09-01,13942000,11649.51,1196.7885344533804,"1,185.45",1188.07,"1,188.69","1,181.68",,-0.21%,0.007338401317582788
2020-09-02,13749000,11921.97,1153.2490016331194,"1,189.13",1185.58,"1,191.71","1,184.18",,0.31%,-0.027270195488183435
2020-09-03,13549000,11388.54,1189.704738271982,"1,191.48",1189.63,"1,192.56","1,185.47",,0.20%,6.282480433572601e-05
2020-09-04,12600000,10138.29,1242.8131371266752,"1,187.30",1191.73,"1,193.21","1,186.94",,-0.35%,0.04286469009479932
2020-09-07,12160000,10255.89,1185.660142610734,"1,187.27",1187.33,"1,189.67","1,185.85",,0.00%,-0.0014063970330623343
2020-09-08,12137000,10373.45,1170.0061213964495,"1,190.10",1187.77,"1,190.87","1,185.80",,0.24%,-0.014955655222434028
2020-09-09,12103000,10126.66,1195.162077131058,"1,184.79",1190.23,"1,191.79","1,184.05",,-0.45%,0.00414380172828599
2020-09-10,12210000,10219.29,1194.7992473058302,"1,188.11",1184.92,"1,188.73","1,183.88",,0.28%,0.00833748042553939
2020-09-11,12261000,10336.86,1186.143567775901,"1,187.89",1188.21,"1,190.27","1,185.60",,-0.02%,-0.0017391136449778077
2020-09-14,12310000,10332.84,1191.347199801797,"1,181.51",1187.99,"1,188.86","1,180.21",,-0.54%,0.002825949546542361
2020-09-15,12581000,10671.77,1178.90471777409,"1,179.76",1181.89,"1,183.53","1,176.74",,-0.15%,-0.002525854543070971
2020-09-16,12873000,10785.23,1193.576771195422,"1,172.88",1180.26,"1,181.93","1,169.90",,-0.58%,0.011282913252522286
2020-09-17,12782000,10954.01,1166.878613402763,"1,169.20",1172.97,"1,178.18","1,168.43",,-0.31%,-0.005193130768252452
2020-09-18,12760000,10940.0,1166.36197440585,"1,164.81",1169.7,"1,170.78","1,159.40",,-0.38%,-0.0028537450578353107
2020-09-21,12631000,10920.28,1156.6553238561648,"1,163.61",1165.0,"1,168.31","1,156.46",,-0.10%,-0.007162812140631081
2020-09-22,12204000,10417.22,1171.5217687636434,"1,163.61",1164.84,"1,166.03","1,158.93",,0.00%,0.0057362116373438354
2020-09-23,12215000,10529.61,1160.061958610053,"1,170.65",1163.65,"1,172.46","1,160.69",,0.61%,-0.003083436935459316
2020-09-24,12069000,10241.46,1178.4452607343094,"1,169.10",1170.78,"1,176.31","1,167.08",,-0.13%,0.006547140141025087
2020-09-25,12351000,10736.33,1150.3931045338584,"1,174.32",1169.6,"1,178.03","1,168.35",,0.45%,-0.016421764249436976
2020-09-28,12656000,10774.26,1174.6514377785577,"1,166.85",1174.44,"1,175.23","1,166.81",,-0.64%,0.0001800328484704572
2020-09-29,12454000,10696.11,1164.3485341867276,"1,168.73",1167.35,"1,171.60","1,166.38",,0.16%,-0.002571179006529589
2020-09-30,12494000,10840.58,1152.5213595582525,"1,164.65",1168.82,"1,171.58","1,163.73",,-0.35%,-0.013944525625628756
2020-10-01,12638000,10776.59,1172.727179933541,"1,162.83",1164.75,"1,165.84","1,160.70",,-0.16%,0.006848834456785635
2020-10-02,12293000,10619.13,1157.6277906005485,"1,166.26",1162.93,"1,168.28","1,162.18",,0.29%,-0.00455935387293438
2020-10-05,12450000,10666.62,1167.1926064676531,"1,157.12",1166.35,"1,167.33","1,156.59",,-0.78%,0.000722430203329294
2020-10-06,12478000,10792.2,1156.2054076091993,"1,164.37",1157.29,"1,166.07","1,156.42",,0.63%,-0.000937182893484545
2020-10-07,12348000,10599.65,1164.9441255135782,"1,157.26",1164.87,"1,166.56","1,156.14",,-0.61%,6.363415108845416e-05
2020-10-08,12302000,10666.4,1153.3413335333385,"1,151.11",1157.38,"1,159.31","1,150.43",,-0.53%,-0.0034894904583296915
2020-10-09,12544000,10925.44,1148.1459785601312,"1,143.52",1151.22,"1,151.87","1,141.86",,-0.66%,-0.0026702293565685764
2020-10-12,12974000,11369.02,1141.1713586571225,"1,147.79",1143.65,"1,152.14","1,143.11",,0.37%,-0.002167307605366653
2020-10-13,13134000,11528.24,1139.2892583776882,"1,148.30",1148.29,"1,151.93","1,144.46",,0.04%,-0.00783838718643537
2020-10-14,13124000,11420.57,1149.1545518306004,"1,147.14",1148.8,"1,150.00","1,142.28",,-0.10%,0.00030862798624697874
2020-10-15,13053000,11417.89,1143.2059688786633,"1,145.14",1147.2,"1,149.46","1,141.53",,-0.17%,-0.0034815473512349593
2020-10-16,13014000,11505.13,1131.1475837300404,"1,142.13",1145.23,"1,148.14","1,140.73",,-0.26%,-0.012296583454816545
2020-10-19,13144000,11503.14,1142.6445301022156,"1,140.06",1142.21,"1,143.96","1,137.26",,-0.18%,0.0003804292575058099
2020-10-20,13431000,11751.46,1142.9218156722654,"1,138.39",1140.63,"1,141.88","1,137.25",,-0.15%,0.002009254247446801
2020-10-21,13767000,11910.0,1155.919395465995,"1,132.54",1138.77,"1,140.10","1,130.61",,-0.51%,0.015059577848024697
2020-10-22,14460000,12780.75,1131.389002992782,"1,134.74",1133.07,"1,137.55","1,131.96",,0.19%,-0.001483577366992228
2020-10-23,14506000,12968.84,1118.5271774499492,"1,127.95",1135.14,"1,136.94","1,126.23",,-0.60%,-0.014635042858194502
2020-10-26,14692000,13029.64,1127.5829570118592,"1,132.44",1128.45,"1,134.16","1,127.06",,0.40%,-0.0007683486092789904
2020-10-27,14780000,13052.15,1132.3804890382044,"1,129.21",1132.51,"1,133.43","1,124.69",,-0.29%,-0.0001143574553827964
2020-10-28,15449000,13636.16,1132.9435852908737,"1,134.93",1129.28,"1,138.97","1,126.57",,0.51%,0.00324417796372356
2020-10-29,14829000,13266.4,1117.786287161551,"1,130.06",1135.14,"1,136.08","1,130.19",,-0.43%,-0.01528772912455656
2020-10-30,15014000,13455.69,1115.8104861214847,"1,136.49",1130.56,"1,139.16","1,126.23",,0.57%,-0.01304620177479765
2020-11-02,15230000,13761.49,1106.711555216768,"1,132.95",1136.6,"1,137.60","1,132.59",,-0.31%,-0.026296361765996812
2020-11-03,15356000,13549.63,1133.3150794523542,"1,131.32",1133.1,"1,137.16","1,129.79",,-0.14%,0.0001898150669441545
2020-11-04,15550000,14023.53,1108.8506246287488,"1,127.65",1131.39,"1,147.82","1,125.47",,-0.32%,-0.019921844254634835
2020-11-05,16299000,14144.01,1152.360610604772,"1,122.88",1129.66,"1,134.41","1,121.60",,-0.42%,0.020095082241357476
2020-11-06,17290000,15590.02,1109.0428363786575,"1,121.40",1123.38,"1,127.18","1,118.45",,-0.13%,-0.0127625234749974
2020-11-09,17149000,15475.1,1108.167313943044,"1,119.06",1121.91,"1,122.35","1,110.42",,-0.21%,-0.012249365864424044
2020-11-10,17095000,15328.41,1115.2493963822733,"1,117.07",1119.45,"1,120.29","1,113.60",,-0.18%,-0.0037523816318073555
2020-11-11,17058000,15297.21,1115.1053035161317,"1,112.39",1117.2,"1,118.13","1,108.93",,-0.42%,-0.0018749520979846057
2020-11-12,17488000,15684.25,1115.0039051915137,"1,114.86",1112.49,"1,116.31","1,110.46",,0.22%,0.0022597103717909572
2020-11-13,18001000,16291.85,1104.90828236204,"1,107.62",1115.03,"1,117.12","1,107.03",,-0.65%,-0.009077529427871989
2020-11-16,17892000,15957.0,1121.2633953750706,"1,107.04",1108.25,"1,110.56","1,105.09",,-0.05%,0.011742292240081609
2020-11-17,18350000,16713.08,1097.9424498656142,"1,105.38",1107.16,"1,108.39","1,103.98",,-0.15%,-0.008325400244215686
2020-11-18,20008000,17659.38,1132.9956091323704,"1,106.17",1105.79,"1,107.84","1,101.61",,0.07%,0.024602871370124957
2020-11-19,19557000,17777.75,1100.0829688796389,"1,113.59",1106.67,"1,119.09","1,106.08",,0.67%,-0.005952118626475045
2020-11-20,20254000,17802.81,1137.6855676154494,"1,114.95",1114.09,"1,117.87","1,112.31",,0.12%,0.021179229340043904
2020-11-23,20341000,18413.88,1104.655835706543,"1,113.51",1115.08,"1,116.82","1,109.91",,-0.13%,-0.00934835553812896
2020-11-24,20478000,18368.01,1114.8730864149138,"1,110.24",1114.01,"1,114.68","1,108.08",,-0.29%,0.0007747564338864699
2020-11-25,20997000,19160.0,1095.876826722338,"1,106.21",1110.64,"1,111.51","1,104.69",,-0.36%,-0.013292491966489739
2020-11-26,18994000,18718.83,1014.7001708974332,"1,105.57",1106.33,"1,108.77","1,103.13",,-0.06%,-0.08282323457066765
2020-11-27,18758000,17149.47,1093.7947353475065,"1,104.43",1106.07,"1,107.47","1,102.43",,-0.10%,-0.0110980902225839
2020-11-30,20135000,18185.0,1107.2312345339565,"1,109.32",1105.02,"1,110.34","1,103.20",,0.44%,0.002001081006639316
2020-12-01,21240000,19695.87,1078.3986693657098,"1,105.73",1109.82,"1,110.35","1,105.20",,-0.32%,-0.02831209622667652
